color,created_at,id,name,total_availlble,total_clicks,total_purchased,unit_price
#33cecb,"Sat, 12 Sep 1987 10:31:47 GMT",ee5fd002-1ce7-4498-b240-9020648c07ff,Hat,9686,6676,3499,684.85
#f2e87b,"Thu, 30 Jul 1970 00:34:29 GMT",92c43c9e-188b-43fb-be35-af710271c645,Hat,8494,1403,5382,274.52
#fcdd2f,"Wed, 16 Apr 2014 18:50:58 GMT",46f1df50-4cce-4ae1-9133-2b5c01c19c83,Soap,2506,3948,6158,109.08
#2dbc2b,"Tue, 02 Jul 2002 13:23:23 GMT",ead14bba-4e0a-41f2-b2d5-c0dbe532a0ad,Chair,395,12,6989,904.63
#e58595,"Sun, 25 Jul 2004 12:52:04 GMT",3f063361-5475-4593-856c-86764448f62c,Shoes,4954,2968,5139,421.47
#ebbef7,"Mon, 24 May 1976 20:00:27 GMT",172abab2-5373-4a48-8c4d-b1957de7eaf5,Shoes,2713,3477,2357,999.69
#a8b6ea,"Wed, 08 Feb 1989 19:09:01 GMT",97ff2ea1-4e2a-4b38-9207-ac8649e729f2,Shirt,2487,6210,2023,170.19
#d779e0,"Fri, 18 Feb 2011 15:12:15 GMT",43f7d3d3-05f8-481a-a4a5-e619d13bb222,Soap,8816,1548,5318,838.81
#bceff4,"Mon, 13 Mar 1989 17:37:56 GMT",595adb47-8d39-4928-b78e-9178c227b2b6,Shoes,3206,4238,8291,809.16
#23e069,"Mon, 09 Apr 1973 07:16:56 GMT",11a51aab-6a8b-445c-a7b6-7b49e8dbccb0,keyboard,4357,1680,2231,874.7
#cc3904,"Tue, 07 Nov 1989 20:35:35 GMT",0f6e48be-a118-4571-b72d-16c604340d35,Soap,5853,1640,3095,372.9
#4f98f7,"Mon, 01 May 2000 21:47:40 GMT",c221b837-bfa6-41ff-bbc0-b544736e2105,Shoes,6722,6339,7506,262.94
#b6ed6f,"Sun, 22 Apr 2001 07:48:22 GMT",99e07ab2-79db-4ba9-9054-0892b0b34289,keyboard,5493,9286,431,370.23
#dff296,"Sat, 26 Dec 1998 22:40:34 GMT",f7e44aba-7518-460d-8a0d-035fd01307d2,Hat,7671,2452,2484,137.27
#0abfc9,"Fri, 09 Mar 1984 05:55:18 GMT",497ec910-2272-4470-870d-c49588057518,Hat,2854,5990,5600,453.94
#33ce95,"Fri, 18 Sep 1981 12:39:05 GMT",c1006f71-6a6c-4297-837e-29a05565e30f,Chair,6089,4859,4496,306.78
#5f86ef,"Sun, 27 Apr 2003 16:19:10 GMT",b235c76b-74af-4b48-8672-e2d67b9fbf06,Soap,8969,4173,1774,892.18
#ef99ac,"Tue, 11 Dec 2001 16:24:59 GMT",62b8ac4d-8672-49f9-a4fe-107b7c6fd496,Shirt,7194,171,9326,289.25
#67b8c6,"Thu, 04 Aug 1994 13:57:54 GMT",8016d93e-5eb9-43a5-8c7e-388f559a5144,Shirt,7566,3276,4408,185.59
#4a5ae2,"Sat, 07 Feb 2004 09:34:57 GMT",79539589-dc7d-4539-8ea9-95b2be672fdc,Soap,8805,9778,5146,604.58
#4c0072,"Sun, 30 Apr 1989 13:12:58 GMT",03012b9c-2c2a-4261-994c-37b89cfb1072,Hat,951,5793,5872,54.33
#efa55f,"Fri, 30 Jul 2010 15:44:18 GMT",38c4886e-ff70-4dd0-8015-946d91c3ad80,Chair,8168,959,5589,2.6
#9eabff,"Wed, 01 Dec 2004 13:52:23 GMT",0b4f782e-f895-42f5-9b18-9cff49919a19,Chair,5417,559,4173,841.48
#4ee055,"Tue, 26 Apr 1988 12:13:54 GMT",e1cd2be1-2b73-4ee0-9c23-98a38aef93e4,Chair,8958,3056,4167,512.69
#96ed93,"Mon, 26 Mar 2018 22:49:39 GMT",20e377a4-3458-4803-a832-ad35cb41ff62,Shirt,7451,1867,825,118.03
#c9ef88,"Mon, 23 Jan 2012 15:22:11 GMT",aa388bb5-07b8-422e-9f87-392658249f40,Chair,7895,1150,7429,848.68
#948aea,"Fri, 10 May 1974 10:24:42 GMT",73eca3ef-e1f1-4efd-8b90-fde555fcb307,Chair,5389,9643,3198,33.44
#7be577,"Sat, 17 Feb 1973 02:01:07 GMT",28b81caa-655e-4703-bb02-0301708d861b,Soap,5602,2619,9926,717.63
#f7d5b7,"Sun, 08 Sep 1996 23:12:02 GMT",62a9a8a0-464c-4f45-8557-fb57011f93d6,Shirt,2072,6822,5915,19.71
#93aeff,"Wed, 07 Jan 2009 00:32:42 GMT",1ce039d8-b96b-4c61-9968-ab57c837c270,Chair,7891,8695,929,263.33
#e896e2,"Thu, 21 Sep 1978 00:41:43 GMT",af23a012-2408-4b5b-94cc-69157af18f54,keyboard,1254,65,5064,867.42
#704fad,"Fri, 27 Feb 2004 15:11:16 GMT",d039e39e-e959-4851-bdee-d479d42672f7,keyboard,1546,3982,1194,89.14
#b80ddb,"Wed, 08 Feb 2006 17:44:40 GMT",54e449a8-c5e1-458d-9abc-80ec64e6fa0d,keyboard,244,2427,3925,727.51
#f7cb79,"Sun, 12 Jul 2009 21:46:18 GMT",0272fa42-ea1b-49bf-ac11-31efd5dcfd3a,Hat,5384,2602,245,257.5
#a0ef8b,"Sat, 25 Nov 2017 10:28:04 GMT",6078e778-2fee-446f-8ae7-2fa212169ccc,Hat,2877,1544,4842,903.92
#d1990c,"Tue, 08 Jan 1974 07:56:26 GMT",cf343cbf-4d87-4a0a-9060-fb6563959825,Chair,7055,2498,5972,146.24
#f2684f,"Tue, 27 Sep 2016 21:02:19 GMT",d7b0920d-9334-42c7-82d1-24133edf1c9a,keyboard,4095,8175,9932,152.92
#3973b2,"Thu, 30 Oct 2014 20:16:23 GMT",7c813fda-9818-496c-8569-e54d0132888f,Shirt,7117,9979,5980,97.57
#82a316,"Sun, 30 Aug 2009 12:55:24 GMT",41489127-fba8-464e-9c0d-a20932745a85,Hat,5419,1807,5969,612.29
#44dd7f,"Tue, 14 Feb 2006 08:08:36 GMT",bd487332-11bb-4414-8ee2-094c9cf4b52b,Chair,4808,7101,2829,465.92
#ce1465,"Mon, 22 Feb 1999 21:45:50 GMT",369e3c08-d35a-4e5c-b2bd-58f162cafef6,Shirt,6323,6141,127,180.96
#7bb4e0,"Mon, 21 Jan 1985 14:30:22 GMT",277ad5f1-0976-41ee-b86e-aeb34abb0a26,Chair,3232,5279,1892,938.35
#b320f7,"Fri, 10 Aug 2012 17:16:11 GMT",83046146-1213-4016-9112-20d7bd015e6e,Hat,8970,432,7885,894.42
#203f87,"Mon, 30 Apr 1984 12:39:55 GMT",17b23ad1-ba57-4364-8cd8-c51228e84ebf,Soap,6178,8042,5396,405.99
#afff84,"Sun, 03 Jan 2021 07:35:41 GMT",d37d7d6a-0748-42eb-8fea-db227801d880,Hat,4520,6993,9780,870.99
#ef6b67,"Tue, 16 Oct 1984 05:19:39 GMT",acf3ccee-6d1c-4ff6-9c92-f01a1cbeea0c,Hat,9800,301,7835,850.17
#a8ffc6,"Tue, 16 Jan 2001 21:30:20 GMT",4664bd50-c926-4749-85c5-80111b91ff1b,Chair,9633,9628,9465,710.67
#85ef73,"Wed, 11 Mar 1998 03:22:26 GMT",e4baae9e-c6b6-4422-9c20-94c278e856e1,Shirt,3792,4217,5678,343.58
#d13c52,"Tue, 28 Aug 1973 06:44:53 GMT",c5107dae-87c7-4eb3-819c-42d674ead477,Soap,1742,2213,4238,140.61
#c6bfff,"Sun, 11 Dec 2011 20:56:10 GMT",c399fb7c-ada5-4af0-befc-e055a5fd89e1,Chair,1638,3543,5329,249.51
#d8067d,"Thu, 24 Sep 2015 15:56:34 GMT",79e3ffa3-5093-48c8-a159-8f70fb31036a,Shirt,8336,1134,5179,854.19
#48f294,"Wed, 23 Oct 1991 21:40:08 GMT",2c28bf20-1324-40e4-aa81-62837c31e1bf,Shoes,4284,8655,6408,753.48
#3c9619,"Fri, 07 Aug 2015 09:27:49 GMT",1484ab06-4b5b-4041-97a4-9c4a257f74d2,Shoes,2239,9453,9095,973.26
#2ee8cc,"Sun, 06 Mar 2022 22:11:45 GMT",62a0212b-0add-421c-b9c8-ad0fed948ba1,Shoes,9954,9449,5111,9.29
#d2fca1,"Tue, 09 Oct 1990 19:26:41 GMT",32de819e-36c1-4ef1-a882-3e590875dd9a,Shirt,7576,1862,337,780.02
#a4c1fc,"Sat, 11 Feb 2006 15:29:37 GMT",9464d473-445f-49f9-8f9f-ed6079ba1faf,keyboard,4265,7434,182,750.86
#f9eba2,"Sun, 07 Jan 2007 03:32:44 GMT",dec569f7-32dc-4f61-90a5-b5f90c9bfd36,Soap,3179,7133,6676,107.35
#33eac2,"Mon, 28 Nov 2005 23:59:52 GMT",d41213ff-d7e7-4b05-8c56-aa56b99b09f5,Shirt,8046,4805,4085,564.61
#c65107,"Sat, 03 Mar 1990 19:50:22 GMT",50f0d73c-8711-4129-97a3-f3b4e6db1acc,Shoes,6891,4334,923,283.06
#df27e5,"Sun, 24 Nov 2002 05:05:34 GMT",d51af568-c221-48ee-9294-37436c83b11e,Chair,7711,287,6475,818.18
#83f27d,"Thu, 06 Dec 1979 08:06:17 GMT",9b503750-9611-45a5-ac0c-2e91caf3591a,keyboard,7831,8238,8621,984.36
#a1bf2b,"Mon, 05 Apr 2004 16:05:05 GMT",7ff7d530-01ac-4a2e-9b81-1e5f5b63470a,Chair,7243,3484,6579,337.56
#fcc7da,"Fri, 22 Nov 1991 13:22:57 GMT",cb8f9296-a791-4a81-a8a0-4197099bb2ae,Soap,2447,5479,1799,796.09
#b77b0c,"Sun, 14 Apr 1996 14:15:26 GMT",0c389c3e-073e-4ef8-9ad1-ecab43c52ff1,Soap,6557,5150,324,459.5
#e5a679,"Sun, 10 Dec 2017 22:57:53 GMT",d1a5a991-cb94-4b9a-b15b-2757d140aa89,Shoes,8251,9482,9862,129.8
#fce7bf,"Tue, 08 Mar 1988 10:39:52 GMT",afe431e8-7d50-4206-8b40-a1eca1c3109c,Shirt,6182,722,4033,972.23
#91f2ae,"Sat, 19 Jan 2008 14:45:38 GMT",3f007d52-3aa1-4008-8b8c-48a81f9554be,Shoes,7558,2087,9632,149.74
#1d387c,"Tue, 06 Aug 1985 08:44:53 GMT",65f5ec59-300c-4b37-9a38-7dc955e1b3c0,Chair,9438,5088,2266,261.85
#68db25,"Thu, 18 Apr 1991 04:23:14 GMT",5fad525f-5cc2-4345-83e0-46852f698865,Chair,5144,3804,4912,153.38
#2d2dce,"Tue, 11 Jun 2013 05:35:25 GMT",ed2ae4bc-25fb-4f2b-bd02-2ba37beccf68,Shirt,3881,206,1429,488.65
#86d0d8,"Wed, 15 Jun 2005 17:36:57 GMT",33729431-eb29-4325-bf59-570c6024cb29,Shoes,9409,4396,200,936.63
#4b3496,"Wed, 11 Mar 1992 21:10:05 GMT",5b81fc02-f7e8-4226-8c39-d6b0f6acafeb,Shoes,1582,1022,5445,940.75
#c86ae8,"Sun, 11 Sep 2005 02:53:25 GMT",00d72f71-56eb-4728-9923-f5e03fb35415,Soap,6961,5208,6254,220.48
#ed5a88,"Fri, 15 Dec 2017 03:52:12 GMT",75dab60c-6d9c-4a44-8263-28efde4200db,Shirt,5739,1613,5169,591.89
#a5f7d1,"Tue, 22 May 2007 20:58:14 GMT",429df28d-1118-4b95-9725-9c6b6abffad8,Chair,1373,2128,788,317.13
#ed761c,"Thu, 02 Jun 1994 01:36:18 GMT",64edf7cc-e327-4e0f-a5df-41bc0c3f2345,Soap,5016,1550,3331,476.01
#058c71,"Mon, 31 Aug 1992 05:04:45 GMT",b307d39d-3ee3-4fcf-9d8f-c981bfb1b4f4,Hat,1983,5535,8467,320.85
#f27dac,"Tue, 10 Jul 1979 16:41:35 GMT",8fba5895-79e0-468a-9c9c-60e7480aedec,Soap,7481,1484,4050,856.3
#99122b,"Sun, 28 Nov 1971 09:25:22 GMT",95d370a0-6596-4375-8c73-b1d3150fda7e,Shirt,104,9921,1259,947.55
#5aed68,"Wed, 15 Aug 1979 17:55:01 GMT",0601bb71-4caa-49f1-b973-65784c03da79,Hat,3055,4561,4964,389.92
#c93448,"Fri, 04 Apr 2008 09:30:22 GMT",70daf805-f8d5-4816-a547-816afdf96618,Hat,6458,9772,6256,862.16
#28127a,"Mon, 09 May 2011 19:20:36 GMT",a4115905-329b-4d9b-a81d-cd341290fb1c,Shirt,2554,5151,4163,50.27
#d36c3d,"Wed, 23 Oct 1996 12:51:18 GMT",be272425-8f76-49b7-b155-44792c4de4f7,Shoes,8570,5797,4752,265.91
#ebf497,"Sun, 11 May 1997 16:03:31 GMT",42a5023a-b150-4200-9ca0-9ad4d585672e,Hat,4412,2447,1930,216.18
#ed6e57,"Sun, 28 Aug 2005 06:54:27 GMT",a23583ed-de19-4a9b-8b5f-b398db87372a,keyboard,2980,4332,9355,680.24
#c390dd,"Sat, 14 Feb 1970 16:57:29 GMT",50db2a56-7e10-4e5f-83cb-209c60d2f2fd,Soap,4561,9147,9473,767.51
#e07db3,"Wed, 25 Oct 2000 22:10:41 GMT",e0c50f18-2d16-4478-91ca-cd8bb63b2f84,keyboard,6552,8422,6664,877.37
#9fd142,"Mon, 25 Aug 2008 11:36:14 GMT",00978140-5ad1-489b-940c-63aeb6fe2f22,Chair,3160,8669,2981,454.63
#e7fca1,"Mon, 03 Sep 2018 11:33:54 GMT",0c200b3e-17c1-4829-8ee8-9c4d16ef2619,Chair,4389,8934,254,763.05
#689e0c,"Thu, 12 Nov 1987 22:26:21 GMT",32754aaf-b5d2-4386-9b96-1c0f1a297234,Soap,7317,6820,9081,323.06
#f274d0,"Tue, 16 Feb 1971 03:30:35 GMT",ec9e3e24-8fc3-435d-b2ce-ad75db2c47c6,keyboard,2334,3409,1310,411.78
#b0caf4,"Sun, 07 Jan 1973 16:31:00 GMT",c44eab96-0e0c-4d21-92a9-e80171202277,Shoes,5091,758,3408,381.04
#98b2e0,"Sat, 08 Feb 2003 12:24:18 GMT",7d937e05-e494-49b1-b173-7f5fecd47c74,Shirt,8693,5529,193,268.44
#44a8ba,"Sun, 26 Aug 2012 23:44:53 GMT",d8caa7d9-b4ac-455e-95ea-6e181d19df11,Shoes,3765,77,9631,444.79
#009675,"Tue, 22 Dec 1970 13:46:16 GMT",71a46839-f4dc-4412-8fc4-d88f07be5549,Hat,8729,7308,8394,205.02
#a382d8,"Thu, 07 Mar 2002 14:45:40 GMT",4f5b13a8-cec9-48bd-9327-2e3b1096b413,Hat,343,2063,4014,66.64
#e516c9,"Fri, 29 Sep 2006 15:34:59 GMT",883eefb5-34ab-47e5-b4df-0480cc5b1f49,Soap,6474,4743,2238,328.01
#67af23,"Thu, 07 Aug 2003 16:08:33 GMT",d0268ea6-bd4f-4a97-ad3b-ebafe5fcd1c4,keyboard,2181,3890,8970,93.73
#8d9310,"Sat, 27 Feb 1988 14:50:24 GMT",642451a9-2f83-47a5-8763-428c88fa8155,Shirt,1770,7877,6417,713.53
#a475ef,"Thu, 10 Apr 2014 17:04:45 GMT",78330655-4213-49ad-81da-0ce991e3465a,Hat,3608,951,9098,786.68
#cd8fe0,"Mon, 11 Aug 2014 12:05:45 GMT",7e81beab-0e08-4e02-b6fa-02f3c0d11392,keyboard,517,6398,4379,587.25
#aa332a,"Tue, 11 Aug 1992 13:27:42 GMT",0e184c8e-fb52-4c03-8976-a2e4edd1e672,Hat,7839,3412,2393,470.57
#ffafc1,"Thu, 25 Mar 1976 10:23:11 GMT",e5b1f7e1-94f8-46a4-970d-a3098e5a6a3c,Hat,4608,6359,1064,822.81
#ecbef7,"Sat, 11 May 1974 19:30:13 GMT",99de0f87-abd3-47d9-af7e-26a2c3bcaa28,keyboard,3453,4377,5133,702.45
#f9a090,"Sun, 18 Jun 2006 14:51:30 GMT",03931ee5-4cc4-4e7a-9e8e-6cd6daf75d63,Shirt,715,1285,1211,642.37
#fcb8e3,"Mon, 20 Dec 1982 18:03:13 GMT",01c9fb1c-fe6f-44f3-868b-d5591c84daee,Soap,4506,4951,8842,918.85
#58e8a0,"Sun, 15 Jun 1986 18:54:09 GMT",5264f227-48d3-47c8-9a5e-22f517474074,Shoes,5707,4422,3554,835.54
#4eedcd,"Tue, 03 Mar 2015 06:11:32 GMT",0bbf9ce9-ab9f-46a8-b18e-458608999c6c,keyboard,5184,8070,6029,745.39
#a30313,"Wed, 24 Jul 1996 02:34:41 GMT",ac4233ee-ea1d-48ad-b239-25f37c5f9d9f,Chair,6291,3450,5548,950.07
#9a72d3,"Sat, 03 Nov 2001 03:50:33 GMT",050afa2a-aabf-498d-9311-7462e9c3d8de,Shirt,3539,6316,7542,614.33
#7bd863,"Fri, 19 Jul 2019 08:18:43 GMT",b2b6c47d-3b15-4ef2-b06e-97a411439bcf,Hat,6443,33,248,191.62
#c111b3,"Wed, 17 Feb 2010 16:48:31 GMT",233cac7c-fcf9-4f2f-b77c-374d3931dee5,Shirt,2437,7579,6241,481.98
#f1f7a5,"Wed, 10 May 2000 05:35:38 GMT",10971143-2d5d-40db-880b-a9dee4c6da0f,Soap,7492,2856,6025,623.64
#d9ff87,"Fri, 16 Jul 1982 17:33:40 GMT",15b6eeef-ba6e-475f-99c7-7a4c06b1ebfa,Chair,2313,8117,7153,765.66
#c500ed,"Sun, 03 Jun 2001 10:53:42 GMT",08c7d96b-a037-4520-8ed2-193263665997,keyboard,313,4551,9392,236.29
#740de2,"Fri, 16 May 2014 23:17:10 GMT",acc2ba32-6f99-43d1-9272-b621c55e8e8b,Shoes,7175,227,3817,420.0
#efc488,"Wed, 11 Feb 1981 12:28:25 GMT",1cbc6842-9346-400c-a3c9-fd45b4f996a7,Chair,6009,3757,8031,16.57
#78cee8,"Mon, 07 Feb 2022 02:47:06 GMT",39746478-56a8-486e-a7f4-879cf50386fa,Chair,4021,8638,8750,542.1
#fc9b46,"Tue, 21 Nov 2000 18:22:32 GMT",64ceb486-403f-4d0f-b0ef-0e618a7d52e3,Chair,3866,7067,6383,222.05
#606adb,"Sat, 03 Aug 1985 10:53:34 GMT",ccee998f-7c90-46da-9eb1-97d427f47891,Shirt,8269,1352,1188,398.83
#e491ea,"Sun, 12 May 2013 20:40:47 GMT",1e84b4c6-3b66-402c-963a-b7ec4282a52e,Shoes,3170,8256,3702,554.61
#cb6eef,"Thu, 23 May 1991 15:45:09 GMT",c824eeaf-23f3-4850-97f8-fe86052038d4,Chair,8089,306,3244,275.7
#a455cc,"Sun, 24 Oct 1993 20:01:52 GMT",c9e48c2c-a2d5-4ad8-99e1-6415e94e7e5c,Shoes,8359,3160,542,165.11
#fcc7e0,"Sun, 07 Jun 1970 19:32:36 GMT",6138d556-403c-465f-a242-82683993cfe9,Shirt,6382,1931,6900,44.59
#f7a28a,"Fri, 12 Jun 2020 13:51:05 GMT",9eea6038-e777-488e-ab66-d859877a4aaa,keyboard,1015,841,3141,26.46
#98d62c,"Sat, 19 May 1990 03:33:24 GMT",e782390d-38d0-4e57-b4f1-9b9f5d2abde0,Shirt,6779,5493,3212,676.44
#ed89dc,"Sun, 18 Apr 2004 11:57:13 GMT",8b441766-274d-4e14-a0d4-5ad2a32bc955,Chair,1658,6296,3779,919.06
#e9f9a7,"Sat, 06 Jul 2019 23:37:16 GMT",50ff9f4f-08dd-4e42-8386-1fc3f0236f9d,Shirt,5281,6918,5069,236.59
#338901,"Fri, 03 Feb 2012 06:17:36 GMT",0eea199d-59e3-4352-9700-fa4ebc6e7a75,Shoes,9835,1142,5590,262.63
#fcf69f,"Sun, 30 May 1971 09:56:48 GMT",31f85a45-179e-4dfb-b875-212b53230d36,Shoes,3986,1522,4721,729.75
#580999,"Mon, 27 May 1974 13:14:12 GMT",fa88d880-182b-422e-8d43-9cf2854c3469,Hat,1163,7073,2360,71.17
#af98ea,"Sat, 12 Sep 1970 00:34:45 GMT",212d3db3-715a-4f73-8585-cc3fee040806,Shoes,7445,3891,2271,669.87
#9bd83e,"Thu, 26 Feb 1976 07:36:36 GMT",8347356b-1173-4a44-9814-8665a5c6221e,Hat,7405,7000,3252,887.26
#7df957,"Mon, 18 Feb 1991 14:53:09 GMT",1993430d-acd0-4325-8262-4c775749080d,Soap,6532,7890,2378,551.33
#f7db3b,"Thu, 04 Sep 1997 07:28:19 GMT",0d567135-c1d4-42f6-aaca-43065a3b2cee,Soap,1741,8058,6498,70.06
#31bc35,"Fri, 09 Oct 2009 13:15:20 GMT",c33608f3-0d8d-4ca9-986a-7982a97fda5a,Hat,613,759,7041,367.53
#f4b2a1,"Fri, 04 Jan 2013 20:27:52 GMT",40438ac0-257c-4e61-bba3-296d47f62de9,Chair,3295,8404,6678,334.72
#81c8d3,"Mon, 14 Dec 1998 12:26:45 GMT",55cc583d-d277-4050-a875-958adff9ee1a,Soap,9493,785,4698,510.63
#24f42f,"Tue, 06 Apr 2021 19:17:05 GMT",1dacd287-84ec-4420-85ef-47a80219e2d5,Shirt,6094,8396,1596,547.17
#a7f93b,"Fri, 25 Nov 1977 07:19:36 GMT",861caf80-8470-49da-b03c-1d7ce6b0afde,Soap,6280,5110,7368,89.56
#17d6d6,"Sat, 21 May 2016 09:08:39 GMT",817a61c1-08ea-4deb-b08e-01140af6cb33,Shirt,715,20,2254,403.59
#8ef297,"Sat, 20 Mar 1976 16:55:21 GMT",e6595bd4-d3fe-4dea-b6ff-74e7a46677d0,Shirt,8651,9367,131,60.02
#fcd9c7,"Tue, 04 Aug 2009 09:28:38 GMT",8daec103-b7e1-4320-8cdd-638785d25d13,keyboard,2025,9615,9166,756.35
#f2fc67,"Wed, 31 Aug 1977 16:13:38 GMT",794637c2-f795-4b14-b66d-47ce743b56eb,Shirt,5852,7430,5480,587.1
#dd66bb,"Mon, 28 Jul 1997 12:28:29 GMT",a3570da9-e33c-4eab-a3b7-8cd80e627b26,Shirt,7145,7111,4840,542.11
#66d604,"Sun, 25 Sep 1983 20:03:57 GMT",329df8e0-054c-4f32-a506-f84daa35b500,Shirt,7638,7203,6945,838.15
#ca9ae2,"Thu, 18 Feb 2021 08:24:06 GMT",7893684d-6650-4923-829b-bc0436c43555,Hat,5700,5730,4771,619.71
#000000,"Tue, 20 Jun 1989 18:40:53 GMT",997cc3d5-d408-4e8a-992e-722e9fb84c75,Soap,7425,8459,3246,923.29
#efc7fc,"Mon, 22 Sep 2008 03:13:59 GMT",879f1740-51e1-46b6-8273-677c108e92cf,Hat,5634,8284,1287,221.45
#b3a3e2,"Wed, 20 Jun 2007 04:52:13 GMT",e13d258d-419c-46b4-9353-c6a0f1050194,Shirt,2848,8975,7504,673.66
#67fc76,"Mon, 09 Aug 2021 21:45:16 GMT",e590c190-977a-4cb5-94d0-498c40eff2b5,Chair,1114,3244,6351,595.16
#ccd0ff,"Thu, 22 Jul 1993 07:55:03 GMT",f5172f1e-472b-48f4-a7cc-f269c282e165,Shoes,8817,6875,8263,720.93
#046e91,"Wed, 02 Dec 1998 17:45:51 GMT",7e1ae6e1-71eb-4c9b-9691-8ae977a13c8e,Soap,6946,2260,7598,321.46
#00c698,"Fri, 14 Nov 2003 01:39:57 GMT",c20b6320-ef83-4b19-bb97-6f406139ea61,Chair,4674,4489,6260,750.99
#09845b,"Thu, 23 Apr 1981 19:45:13 GMT",10a3cd2b-dd8f-472a-bdb7-517277974d94,Hat,1650,7607,7160,491.52
#db7055,"Sat, 06 Jul 2013 20:54:14 GMT",4a854127-a459-4062-a71f-b46d8f887975,Shirt,440,4585,1845,155.23
#86f996,"Sun, 16 Nov 1997 05:53:30 GMT",a8909603-181e-4286-9b30-f585ca75338b,Chair,2160,5533,8259,623.85
#8637fc,"Mon, 10 Jul 2000 12:11:36 GMT",d3b63a5c-cf8f-4ec4-9352-91db46fb1cf3,Shirt,2712,958,1709,470.77
#e55495,"Thu, 03 Oct 1985 12:14:53 GMT",f985f997-e11c-4691-8cdf-a9ae62036602,Shirt,901,5820,7142,63.5
#db5723,"Sat, 02 Jun 2007 12:47:44 GMT",0bab1666-8828-4270-9b51-a7c2c69759c5,Shirt,315,5167,9837,199.63
#b696e0,"Thu, 22 Feb 1990 04:15:27 GMT",9ab3fdea-74f1-440a-b4d7-e431167f579c,keyboard,5267,3101,8169,705.97
#ffedc1,"Tue, 21 May 1974 20:58:29 GMT",d96f0e0e-dda9-4624-8b1f-c2501a2f0f2f,keyboard,9418,4652,3990,551.65
#dd68c8,"Sat, 16 Mar 1996 23:01:18 GMT",50f88083-6b91-4c18-b1ef-e46078007954,Shoes,5615,9017,6081,596.99
#9ca0e5,"Mon, 25 Jun 1990 18:09:54 GMT",78d7850d-d123-4e7f-9f36-1c3897868a7d,Shirt,9806,479,5640,183.85
#671ca8,"Sun, 15 Aug 2021 19:53:47 GMT",9bab5d20-bc89-419a-91e1-d9e9e8d6e3fe,Shoes,384,6842,6073,407.96
#f453b1,"Sun, 27 Aug 1978 00:32:24 GMT",dbb860a1-c9d0-480a-8d7a-50bd34760f60,keyboard,623,2958,2855,419.47
#910037,"Mon, 14 Jul 1975 10:31:38 GMT",95d66b8b-3ff7-4e20-83d3-27b1c6f099ef,Shoes,2155,7879,3406,885.58
#930a1e,"Wed, 22 Jan 1986 23:33:32 GMT",b01f5427-0682-4255-b420-c56d138fc121,keyboard,9318,7612,6153,655.68
#546d03,"Tue, 13 Oct 2009 17:25:27 GMT",f45ea3f7-2397-4867-8b30-ed1ba41ebcb3,Hat,5449,2820,4578,985.57
#5cd1bd,"Fri, 01 Sep 1978 10:46:33 GMT",5b940c21-814f-41b7-9bb5-50abc6d8f817,Shoes,5158,7660,3854,164.53
#ef26ba,"Tue, 20 Sep 2016 06:40:27 GMT",e245e931-95ff-40f7-bd84-353abfe829e3,keyboard,13,7744,8675,705.1
#38ff6d,"Tue, 11 May 2004 01:57:56 GMT",5a3b7a06-41b8-4ce8-9b29-c1652b6a3082,Soap,8747,3861,7895,533.22
#6b28d6,"Sun, 16 Jun 2013 05:11:08 GMT",907bdf01-b5c2-44a9-b3e6-39061fb0d463,Soap,3086,4091,37,978.5
#a9d6fc,"Mon, 12 Dec 2016 00:49:24 GMT",162d154c-0113-4ca9-bbde-a1a8141ad2f0,Shirt,2145,9405,1218,587.88
#a2e070,"Wed, 18 Feb 1976 03:22:14 GMT",fdc2b81b-660a-418a-bed7-8f0d19e9107a,keyboard,7505,9357,3473,647.53
#9fed8e,"Thu, 22 Oct 1981 15:52:58 GMT",195e3767-de25-4004-8f40-0504757a8543,Shirt,3503,9272,4518,984.66
#ea1761,"Mon, 08 Feb 1993 03:45:38 GMT",3ce2eb25-3d67-4927-9ac2-05094ae9de5f,Soap,3544,1932,5563,773.5
#8df493,"Sat, 26 Apr 2003 16:27:51 GMT",01008cc9-b18b-4192-8151-61591c535e16,Shirt,547,1131,1462,344.53
#ca27f7,"Mon, 05 Jul 1993 13:02:35 GMT",714e5306-ffb5-4901-ba90-e75e602123c2,Shoes,3160,6605,298,706.77
#e5a8ea,"Wed, 21 Nov 1984 07:31:24 GMT",50241f05-52fe-44eb-8aaa-083774f0946e,Shoes,7713,5206,132,643.56
#c6d827,"Sun, 25 Jan 2009 19:14:09 GMT",3b9bfc4b-15b1-46e0-b3a8-4fb4c6769dd5,Shirt,201,4208,8332,113.58
#db450f,"Sat, 29 Jan 2000 10:47:19 GMT",5b863a0d-2b35-4966-b9d8-13a785c2b4bb,Chair,2945,6905,9176,799.04
#e07964,"Sun, 18 Jun 2017 13:10:26 GMT",5b33d8e4-be6d-4801-b229-55046377c52b,Soap,9401,7285,2877,534.83
#162c75,"Wed, 10 May 2000 21:42:39 GMT",dd75bb10-c54d-4f2c-9f2e-d8ad6ff3c9ba,Shoes,8367,7799,5904,913.78
#4747ef,"Sun, 23 Apr 1989 23:56:02 GMT",55ecd327-275c-4843-84db-f6964a4abb98,Shoes,2126,2456,5897,77.89
